ID,Delivery_person_ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_taken(min),distance
7.5E+01,PUNERES18DEL02,18.593481,73.785901,18.613481,73.805901,33,3.064002956584147
93DF,PUNERES16DEL02,18.536718,73.830327,18.616719,73.910327,38,12.25700312192057
298E,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,32,4.596251207088927
7AC4,PUNERES08DEL02,18.53408,73.89852,18.66408,74.02852,43,19.916260009775193
A778,PUNERES15DEL02,18.636215,73.751081,18.656215,73.771081,29,3.063638579712219
B198,PUNERES16DEL02,18.536718,73.830327,18.666719,73.960327,26,19.916194656540203
8601,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,26,1.5322206834602052
5109,PUNERES03DEL01,18.554382,73.798206,18.664382,73.908206,49,16.851738065958607
6337,PUNERES08DEL01,18.53408,73.89852,18.54408,73.90852,19,1.5322753274864631
F8A,PUNERES05DEL01,18.543626,73.905101,18.583626,73.945101,27,6.128684140033282
A1B0,PUNERES18DEL02,18.593481,73.785901,18.643481,73.835901,23,7.6596877195057695
957,PUNERES17DEL03,18.530963,73.828972,18.590963,73.888972,30,9.193093962702912
3.3E+09,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,25,16.849904095492622
B060,PUNERES11DEL01,18.533811,73.899315,18.543811,73.909315,19,1.532276469519439
3852,PUNERES03DEL01,18.554382,73.798206,18.624382,73.868206,20,10.724430107278945
1148,PUNERES15DEL01,18.636215,73.751081,18.676215,73.791081,11,6.127106344248052
7822,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,37,16.849939918016496
8435,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,28,4.596251207088927
599E,PUNERES17DEL03,18.530963,73.828972,18.590963,73.888972,31,9.193093962702912
7342,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,29,9.193014472266961
759E,PUNERES15DEL02,18.636215,73.751081,18.656215,73.771081,15,3.063638579712219
584C,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,28,3.0644270930248725
6617,PUNERES15DEL01,18.636215,73.751081,18.646215,73.761081,24,1.5318406299867455
A704,PUNERES20DEL02,18.592718,73.773572,18.642718,73.823572,31,7.659703978703409
AE04,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,29,10.72504264384306
9D07,PUNERES02DEL02,18.55144,73.804855,18.68144,73.934855,22,19.915298664494234
88F4,PUNERES20DEL02,18.592718,73.773572,18.722718,73.903572,34,19.913009545593138
6.8E+07,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,21,4.596251207088927
9233,PUNERES010DEL01,18.539299,73.897902,18.649299,74.007902,40,16.852444613264275
175B,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,27,19.91296718928853
7579,PUNERES03DEL03,18.554382,73.798206,18.644382,73.888206,39,13.788169484007305
6242,PUNERES07DEL01,18.546947,73.900626,18.656947,74.010626,47,16.85208641567295
A688,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,43,16.849939918016496
987A,PUNERES17DEL01,18.530963,73.828972,18.640963,73.938972,32,16.852834881460105
44BA,PUNERES08DEL03,18.53408,73.89852,18.56408,73.92852,23,4.596698554557205
5037,PUNERES02DEL03,18.55144,73.804855,18.64144,73.894855,36,13.788282220013778
B6AF,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,46,16.85352490584544
3004,PUNERES03DEL02,18.554382,73.798206,18.574382,73.818206,29,3.064335674796853
70F4,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,25,6.128639386843045
9B37,PUNERES03DEL03,18.554382,73.798206,18.644382,73.888206,20,13.788169484007305
76F7,PUNERES04DEL01,18.51421,73.838429,18.62421,73.948429,37,16.85361872985359
1139,PUNERES18DEL01,18.593481,73.785901,18.663481,73.855901,17,10.723264172167632
2000,PUNERES12DEL01,18.520016,73.830547,18.560016,73.870547,13,6.129085334979291
6BE1,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,21,13.788947117364545
7EE7,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,18,7.66095172081025
22F9,PUNERES14DEL02,18.516216,73.842527,18.566216,73.892527,21,7.661331134220826
94F8,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,33,4.5969260911847485
8E2B,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,10,12.254988311075596
5308,PUNERES09DEL02,18.536562,73.896485,18.586562,73.946485,16,7.660898979387872
434A,PUNERES12DEL03,18.520016,73.830547,18.550016,73.860547,32,4.596877706640377
8D2D,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,22,3.0643351463849164
6D67,PUNERES04DEL01,18.51421,73.838429,18.52421,73.848429,16,1.5323596444882273
957F,PUNERES07DEL01,18.546947,73.900626,18.656947,74.010626,15,16.85208641567295
9AD9,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,45,19.917038235830073
B613,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,25,3.0643606844471907
2F68,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,31,7.660678233235288
46EE,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,16,9.192119121311745
9437,PUNERES16DEL02,18.536718,73.830327,18.666719,73.960327,35,19.916194656540203
3288,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,37,3.0644871057616703
2F4D,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,35,13.788581570141362
2973,PUNERES19DEL01,18.563934,73.915367,18.633934,73.985367,36,10.72414547103075
9EB3,PUNERES19DEL02,18.563934,73.915367,18.643935,73.995367,21,12.256076445468295
B09E,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,26,16.851875921653388
53FE,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,23,3.0643351463849164
82FA,PUNERES12DEL03,18.520016,73.830547,18.610016,73.920547,31,13.789485363023294
B037,PUNERES03DEL03,18.554382,73.798206,18.584382,73.828206,11,4.596439723177665
8FBA,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,13,4.5969260911847485
65B2,PUNERES13DEL03,18.56245,73.916619,18.65245,74.006619,31,13.787860239172547
8E7D,PUNERES04DEL03,18.51421,73.838429,18.54421,73.868429,14,4.596951629499115
710B,PUNERES17DEL02,18.530963,73.828972,18.550963,73.848972,33,3.0645346577473593
2245,PUNERES13DEL01,18.56245,73.916619,18.60245,73.956619,25,6.128363939648455
1224,PUNERES010DEL02,18.539299,73.897902,18.559299,73.917902,31,3.0644638558352577
79C3,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,16,3.0643351463849164
5C72,PUNERES02DEL01,18.55144,73.804855,18.62144,73.874855,40,10.724517748046024
8219,PUNERES010DEL02,18.539299,73.897902,18.619299,73.977902,13,12.256834609677016
7A96,PUNERES14DEL02,18.516216,73.842527,18.596216,73.922527,44,12.257619701209578
3A1F,PUNERES03DEL01,18.554382,73.798206,18.624382,73.868206,29,10.724430107278945
128B,PUNERES13DEL01,18.56245,73.916619,18.60245,73.956619,28,6.128363939648455
8FA6,PUNERES19DEL03,18.563934,73.915367,18.653934,74.005367,17,13.787803344501583
7E+06,PUNERES12DEL03,18.520016,73.830547,18.550016,73.860547,23,4.596877706640377
2CB7,PUNERES13DEL03,18.56245,73.916619,18.65245,74.006619,31,13.787860239172547
41DF,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,33,9.193014472266961
22EB,PUNERES03DEL01,18.554382,73.798206,18.624382,73.868206,25,10.724430107278945
1705,PUNERES05DEL02,18.543626,73.905101,18.623626,73.985101,51,12.256687342592269
14F1,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,27,12.256421318543588
E02,PUNERES18DEL02,18.593481,73.785901,18.643481,73.835901,15,7.6596877195057695
AC2,PUNERES06DEL02,18.546258,73.904337,18.596258,73.954337,33,7.660692882261043
66FA,PUNERES20DEL01,18.592718,73.773572,18.662718,73.843572,18,10.723286946137815
B5E5,PUNERES18DEL02,18.593481,73.785901,18.643481,73.835901,24,7.6596877195057695
399A,PUNERES16DEL02,18.536718,73.830327,18.666719,73.960327,41,19.916194656540203
5AD9,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,41,19.917038235830073
B02A,PUNERES17DEL03,18.530963,73.828972,18.560963,73.858972,32,4.596738270616882
A110,PUNERES02DEL03,18.55144,73.804855,18.61144,73.864855,24,9.192571532077613
2D41,PUNERES18DEL03,18.593481,73.785901,18.623481,73.815901,42,4.595940524023754
3E2B,PUNERES13DEL01,18.56245,73.916619,18.67245,74.026619,44,16.851359915661256
5D53,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,22,6.128639386843045
94B,PUNERES07DEL01,18.546947,73.900626,18.586947,73.940626,22,6.128627670485152
4113,PUNERES16DEL01,18.536718,73.830327,18.546719,73.840328,26,1.5324173514302288
1BF0,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,49,16.851875921653388
2F81,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,10,6.128639386843045
AA6A,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,22,4.5967456266495255
8A58,PUNERES15DEL02,18.636215,73.751081,18.766215,73.881081,19,19.91059239709516
9418,PUNERES15DEL02,18.636215,73.751081,18.686215,73.801081,20,7.658776111980611
70AE,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,34,12.256046315965444
2076,PUNERES09DEL02,18.536562,73.896485,18.616562,73.976485,29,12.256927745913815
B2C8,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,22,12.257490517738452
4F21,PUNERES010DEL03,18.539299,73.897902,18.599299,73.957902,11,9.192881349038215
BDA8,PUNERES01DEL02,18.569156,73.774723,18.649156,73.854723,12,12.255817809722812
2AD7,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,17,3.0644270930248725
7055,PUNERES12DEL03,18.520016,73.830547,18.550016,73.860547,31,4.596877706640377
104F,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,30,9.192770952683546
8D89,PUNERES11DEL03,18.533811,73.899315,18.623811,73.989315,28,13.788957415778517
7CD6,PUNERES03DEL03,18.554382,73.798206,18.644382,73.888206,35,13.788169484007305
840A,PUNERES20DEL01,18.592718,73.773572,18.662718,73.843572,34,10.723286946137815
1F96,PUNERES15DEL01,18.636215,73.751081,18.676215,73.791081,31,6.127106344248052
4C71,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,33,7.660840811905797
9565,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,20,16.851875921653388
86B,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,52,19.916274899797408
8C77,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,23,9.192770952683546
585A,PUNERES07DEL03,18.546947,73.900626,18.636947,73.990626,37,13.7884543583669
2B7B,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,28,1.5322206834602052
9131,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,25,12.25659774869038
2ADC,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,47,12.256421318543588
B303,PUNERES13DEL01,18.56245,73.916619,18.67245,74.026619,35,16.851359915661256
F74,PUNERES13DEL01,18.56245,73.916619,18.57245,73.926619,19,1.5321547990764783
A8F1,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,28,12.25659774869038
4BB9,PUNERES06DEL01,18.546258,73.904337,18.616258,73.974337,39,10.72467208673564
5B1A,PUNERES14DEL02,18.516216,73.842527,18.646216,73.972527,36,19.9172484157288
435E,PUNERES08DEL02,18.53408,73.89852,18.61408,73.97852,16,12.25701219409813
9F7E,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,26,7.660678233235288
2E+25,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,33,9.193014472266961
7C7D,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,32,6.128850978538233
9E+49,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,10,7.66095172081025
A812,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,27,1.5322531674035038
5EA3,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,44,19.91296718928853
9091,PUNERES15DEL02,18.636215,73.751081,18.656215,73.771081,11,3.063638579712219
2515,PUNERES06DEL02,18.546258,73.904337,18.566258,73.924337,15,3.064404727369966
97FD,PUNERES13DEL01,18.56245,73.916619,18.67245,74.026619,52,16.851359915661256
A46D,PUNERES12DEL02,18.520016,73.830547,18.540016,73.850547,28,3.064627592336888
14BF,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,24,13.788947117364545
34B1,PUNERES02DEL02,18.55144,73.804855,18.68144,73.934855,39,19.915298664494234
113C,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,24,16.849939918016496
B5C4,PUNERES18DEL02,18.593481,73.785901,18.643481,73.835901,12,7.6596877195057695
4293,PUNERES19DEL03,18.563934,73.915367,18.653934,74.005367,41,13.787803344501583
3560,PUNERES14DEL01,18.516216,73.842527,18.526216,73.852527,14,1.5323511358881128
AE15,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,34,12.256046315965444
893B,PUNERES17DEL01,18.530963,73.828972,18.570963,73.868972,29,6.128899374764089
75DB,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,24,1.5322531674035038
23AC,PUNERES08DEL01,18.53408,73.89852,18.60408,73.96852,15,10.725034637880958
9320,PUNERES12DEL01,18.520016,73.830547,18.630016,73.940547,36,16.853347148215086
406,PUNERES14DEL01,18.516216,73.842527,18.586216,73.912527,38,10.725566076623075
BC87,PUNERES11DEL03,18.533811,73.899315,18.593811,73.959315,28,9.193021332844554
BD15,PUNERES16DEL03,18.536718,73.830327,18.596719,73.890327,10,9.19302787417212
1DDA,PUNERES010DEL02,18.539299,73.897902,18.619299,73.977902,45,12.256834609677016
2FE2,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,24,12.256046315965444
2A62,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,54,10.72504264384306
ABD2,PUNERES19DEL03,18.563934,73.915367,18.623935,73.975367,42,9.192333207689474
A4B9,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,26,16.852241972645785
55DE,PUNERES15DEL02,18.636215,73.751081,18.766215,73.881081,29,19.91059239709516
1951,PUNERES14DEL02,18.516216,73.842527,18.536216,73.862527,14,3.0646598407974865
263D,PUNERES20DEL02,18.592718,73.773572,18.672718,73.853572,43,12.25501434480783
6854,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,19,16.849904095492622
122A,PUNERES01DEL02,18.569156,73.774723,18.649156,73.854723,34,12.255817809722812
30FB,PUNERES03DEL02,18.554382,73.798206,18.634382,73.878206,49,12.256321133212229
5382,PUNERES02DEL01,18.55144,73.804855,18.56144,73.814855,31,1.5322015943257514
410B,PUNERES01DEL03,18.569156,73.774723,18.659156,73.864723,31,13.787603106955784
84A7,PUNERES15DEL03,18.636215,73.751081,18.696215,73.811081,16,9.19040310530244
4F34,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,35,19.916274899797408
56B2,PUNERES20DEL03,18.592718,73.773572,18.652718,73.833572,17,9.19151681625338
9DDD,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,10,7.66095172081025
7A74,PUNERES15DEL03,18.636215,73.751081,18.666215,73.781081,25,4.595393825646015
7347,PUNERES08DEL01,18.53408,73.89852,18.54408,73.90852,11,1.5322753274864631
686F,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,25,3.064398872055142
36F8,PUNERES20DEL02,18.592718,73.773572,18.672718,73.853572,29,12.25501434480783
7D08,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,23,12.25659774869038
44D3,PUNERES20DEL03,18.592718,73.773572,18.682718,73.863572,44,13.786698988713738
44C8,PUNERES13DEL03,18.56245,73.916619,18.59245,73.946619,27,4.596336792438924
8700,PUNERES04DEL01,18.51421,73.838429,18.52421,73.848429,26,1.5323596444882273
72A,PUNERES14DEL03,18.516216,73.842527,18.606216,73.932527,40,13.789630729980562
3753,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,21,9.192119121311745
DC3,PUNERES13DEL01,18.56245,73.916619,18.63245,73.986619,24,10.724189700859583
4CF9,PUNERES08DEL01,18.53408,73.89852,18.60408,73.96852,37,10.725034637880958
657E,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,28,6.128757701629757
4976,PUNERES19DEL02,18.563934,73.915367,18.613934,73.965367,42,7.66031691183285
2984,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,20,12.256421318543588
37FF,PUNERES04DEL02,18.51421,73.838429,18.56421,73.888429,16,7.661373718933812
6CC9,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,11,3.0644270930248725
621E,PUNERES04DEL01,18.51421,73.838429,18.55421,73.878429,20,6.12918392293498
13BF,PUNERES08DEL01,18.53408,73.89852,18.60408,73.96852,23,10.725034637880958
3299,PUNERES010DEL02,18.539299,73.897902,18.619299,73.977902,13,12.256834609677016
5166,PUNERES04DEL01,18.51421,73.838429,18.55421,73.878429,21,6.12918392293498
41CF,PUNERES20DEL01,18.592718,73.773572,18.662718,73.843572,23,10.723286946137815
9E+34,PUNERES03DEL03,18.554382,73.798206,18.614382,73.858206,27,9.192496429758327
4880,PUNERES08DEL03,18.53408,73.89852,18.56408,73.92852,27,4.596698554557205
1918,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,38,16.851045489710874
2E+99,PUNERES010DEL02,18.539299,73.897902,18.669299,74.027902,22,19.915971082561146
5757,PUNERES17DEL01,18.530963,73.828972,18.570963,73.868972,33,6.128899374764089
B9D9,PUNERES16DEL03,18.536718,73.830327,18.626718,73.920327,32,13.7888461168452
742C,PUNERES04DEL01,18.51421,73.838429,18.58421,73.908429,16,10.72562572441868
379D,PUNERES06DEL01,18.546258,73.904337,18.556258,73.914337,20,1.5322236104030795
93CF,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,22,13.789707457540985
1A8C,PUNERES07DEL01,18.546947,73.900626,18.656947,74.010626,20,16.85208641567295
5085,PUNERES12DEL01,18.520016,73.830547,18.590016,73.900547,23,10.725453068738938
A151,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,41,19.914688541860013
787C,PUNERES04DEL01,18.51421,73.838429,18.55421,73.878429,26,6.12918392293498
412A,PUNERES15DEL02,18.636215,73.751081,18.716215,73.831081,47,12.253528674537144
BE69,PUNERES16DEL03,18.536718,73.830327,18.596719,73.890327,34,9.19302787417212
4C6A,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,35,19.917038235830073
1A1A,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,18,7.66095172081025
296C,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,23,12.254988311075596
3C19,PUNERES010DEL02,18.539299,73.897902,18.669299,74.027902,24,19.915971082561146
AD8D,PUNERES15DEL03,18.636215,73.751081,18.666215,73.781081,27,4.595393825646015
2298,PUNERES16DEL01,18.536718,73.830327,18.606718,73.900327,16,10.724956120302584
9F32,PUNERES11DEL02,18.533811,73.899315,18.613811,73.979315,28,12.257021346006622
C4B,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,13,7.660895664241821
3FCC,PUNERES02DEL01,18.55144,73.804855,18.62144,73.874855,17,10.724517748046024
710,PUNERES14DEL01,18.516216,73.842527,18.586216,73.912527,28,10.725566076623075
62DD,PUNERES17DEL02,18.530963,73.828972,18.580963,73.878972,27,7.66101794664148
2B6C,PUNERES17DEL02,18.530963,73.828972,18.610963,73.908972,24,12.257118233178144
5E+21,PUNERES18DEL01,18.593481,73.785901,18.603481,73.795901,17,1.5320227740641719
7CE6,PUNERES20DEL02,18.592718,73.773572,18.722718,73.903572,22,19.913009545593138
6994,PUNERES18DEL01,18.593481,73.785901,18.603481,73.795901,10,1.5320227740641719
5425,PUNERES14DEL03,18.516216,73.842527,18.576216,73.902527,25,9.193469879776632
432,PUNERES08DEL02,18.53408,73.89852,18.66408,74.02852,36,19.916260009775193
6B7,PUNERES03DEL01,18.554382,73.798206,18.564382,73.808206,26,1.5321890925569548
6093,PUNERES010DEL03,18.539299,73.897902,18.599299,73.957902,12,9.192881349038215
62DE,PUNERES20DEL02,18.592718,73.773572,18.722718,73.903572,40,19.913009545593138
B110,PUNERES01DEL02,18.569156,73.774723,18.619156,73.824723,25,7.660205777239119
42B1,PUNERES08DEL02,18.53408,73.89852,18.61408,73.97852,44,12.25701219409813
4C0B,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,33,13.788947117364545
9857,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,25,16.849904095492622
6568,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,31,6.128639386843045
40BE,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,25,12.257687886802879
18BF,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,22,13.788947117364545
36D4,PUNERES20DEL02,18.592718,73.773572,18.722718,73.903572,29,19.913009545593138
2957,PUNERES12DEL01,18.520016,73.830547,18.590016,73.900547,36,10.725453068738938
CB3,PUNERES19DEL01,18.563934,73.915367,18.633934,73.985367,35,10.72414547103075
3191,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,23,6.128249797982013
4DFF,PUNERES02DEL02,18.55144,73.804855,18.60144,73.854855,31,7.660582694185052
1E+11,PUNERES08DEL02,18.53408,73.89852,18.66408,74.02852,30,19.916260009775193
2CC8,PUNERES04DEL01,18.51421,73.838429,18.52421,73.848429,27,1.5323596444882273
AC06,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,30,4.5969260911847485
24AF,PUNERES11DEL03,18.533811,73.899315,18.563811,73.929315,13,4.59670198232987
15AF,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,37,4.596543327364382
679B,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,25,19.915585713443292
CD3,PUNERES20DEL03,18.592718,73.773572,18.652718,73.833572,21,9.19151681625338
65A6,PUNERES12DEL01,18.520016,73.830547,18.590016,73.900547,19,10.725453068738938
